1, 5520, Note_on_c, 0, 67, 53
1, 5640, Tempo, 555556
1, 5640, Note_on_c, 0, 67, 0
1, 5640, Note_on_c, 0, 65, 53
1, 5760, Tempo, 585366
1, 5760, Note_on_c, 0, 65, 0
1, 5760, Note_on_c, 0, 46, 0
1, 5760, Note_on_c, 0, 57, 0
1, 5760, Note_on_c, 0, 62, 0
1, 5760, Note_on_c, 0, 53, 0
1, 5760, Note_on_c, 0, 64, 45
1, 5760, Note_on_c, 0, 67, 54
1, 5760, Note_on_c, 0, 57, 37
1, 5760, Note_on_c, 0, 48, 37
1, 5880, Tempo, 594059
1, 5880, Note_on_c, 0, 67, 0
1, 5880, Note_on_c, 0, 65, 49
1, 6000, Tempo, 585366
1, 6000, Note_on_c, 0, 65, 0
1, 6000, Note_on_c, 0, 67, 51
1, 6120, Tempo, 571429
1, 6120, Note_on_c, 0, 67, 0
1, 6120, Note_on_c, 0, 69, 49
1, 6240, Tempo, 594059
1, 6240, Note_on_c, 0, 69, 0
1, 6240, Note_on_c, 0, 67, 48
1, 6720, Note_on_c, 0, 48, 0
1, 6720, Note_on_c, 0, 64, 0
1, 6720, Note_on_c, 0, 62, 45
1, 6720, Note_on_c, 0, 50, 45
1, 6840, Tempo, 585366
1, 6840, Note_on_c, 0, 67, 0
1, 6840, Note_on_c, 0, 65, 49
1, 6960, Note_on_c, 0, 65, 0
1, 6960, Note_on_c, 0, 67, 51
1, 7080, Tempo, 571429
1, 7080, Note_on_c, 0, 67, 0
1, 7080, Note_on_c, 0, 69, 52
1, 7200, Tempo, 609137
1, 7200, Note_on_c, 0, 69, 0
1, 7200, Note_on_c, 0, 74, 56
1, 7320, Tempo, 597015
1, 7320, Note_on_c, 0, 74, 0
1, 7320, Note_on_c, 0, 69, 54
1, 7440, Note_on_c, 0, 69, 0
1, 7440, Note_on_c, 0, 67, 54
1, 7560, Note_on_c, 0, 67, 0
1, 7560, Note_on_c, 0, 65, 54
1, 7680, Tempo, 638298
1, 7680, Note_on_c, 0, 57, 0
1, 7680, Note_on_c, 0, 50, 0
1, 7680, Note_on_c, 0, 62, 0
1, 7680, Note_on_c, 0, 62, 49
1, 7680, Note_on_c, 0, 46, 41
1, 7680, Note_on_c, 0, 53, 41
1, 7680, Note_on_c, 0, 58, 41
1, 7700, Tempo, 590784
1, 7744, Control_c, 0, 64, 127
1, 7800, Tempo, 624025
1, 7800, Note_on_c, 0, 65, 0
1, 7800, Note_on_c, 0, 70, 52
1, 7920, Tempo, 606919
1, 7920, Note_on_c, 0, 70, 0
1, 7920, Note_on_c, 0, 74, 54
1, 8040, Tempo, 661157
1, 8040, Note_on_c, 0, 74, 0
1, 8040, Note_on_c, 0, 77, 57
1, 8160, Tempo, 648649
1, 8160, Note_on_c, 0, 77, 0
1, 8160, Note_on_c, 0, 58, 0
1, 8160, Note_on_c, 0, 62, 0
